content,asertividad,autoconciencia emocional,autoestima,desarrollar y estimular a los demás,empatía,autocontrol emocional,influencia,liderazgo,optimismo,relación social,colaboración y cooperación,comprensión organizativa,conciencia crítica,desarrollo de las relaciones,tolerancia a la frustración,comunicacion asertiva,manejo de conflictos,motivación de logro,percepción y comprensión emocional,violencia
"Amo y le cojo mucho cariño a las personas que naturalmente son frías pero no fallan en demostrarte su amor y lealtad, a…",0.12,0.16,0.17,0,0.4,0,0,0,0,0.19,0,0,0.17,0.18,0.14,0,0,0,0.16,0.27
Recuerdo con mucho cariño el día que mi amigo nos invitó a ver un partido de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
esta es una d las muestras d cariño mas grandes k me ha dado esta gata kulia,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0
Estoy viendo el vivo del Turco en el instagram de Telefé y él está re feliz por el cariño de la gente NO DOY MÁS masterchefargentina,0,0,0.19,0,0,0.17,0.21,0,0.18,0,0,0,0,0,0,0,0,0,0,0
Mi amiga se merece todo el amor y cariño del mundo. El que no pueda con eso que no joda. Corta.,0,0.22,0.25,0,0.31,0,0,0,0,0.28,0,0,0,0.26,0.2,0,0,0,0.23,0.31
"Si, aún hay cariño y nos queremos y todo. Pero no creo que llegue a más que una amistad sana. . . Eso espero.",0.12,0.16,0.52,0.43,0.4,0.16,0.38,0.22,0.16,0.2,0.15,0,0,0.37,0,0,0.16,0,0.16,0
Gracias por tanto cariño 💜💜Trato de responder todo pero no sé si alcanzo! Estoy muy contenta,0,0,0,0.24,0.21,0,0,0.24,0,0,0.16,0.38,0,0,0,0,0,0.23,0,0
"No lo eres, solo fuiste sincera cariño",0,0.18,0.38,0.25,0.21,0,0.22,0.24,0.34,0.21,0.16,0,0,0,0,0,0.17,0,0,0
"Querido Jaime... Gracias por las risas, por la confianza, por el cariño, por ser incondicional conmigo... ¡Te voy a extra…",0.14,0.19,0.42,0.49,0.51,0.37,0.45,0.27,0.2,0.23,0,0.43,0,0.66,0.17,0.16,0.19,0,0,0
Una falta de amor y cariño tengo,0,0.17,0.19,0,0.23,0,0,0,0,0.21,0,0,0,0.2,0,0,0,0,0.18,0
"ningún equipo se burla de sus aficionados más que , hoy fue la última vez, me crié en Torreón y le tengo mucho cariño al , a partir de hoy dejo de apoyar al Azul y me convierto en Guerrero",0,0,0.17,0,0.2,0,0,0.21,0,0.37,0.28,0,0,0.18,0.14,0,0,0.21,0.31,0
Con cariño para mis amigos del Cruz Azul 😘,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0.22,0,0.16,0,0.27,0,0
"Aparezco para decir q me da cringe el ""cariño"" en las discusiones, procedo a retirarme",0.12,0.16,0,0,0,0.16,0,0,0,0,0.29,0,0.17,0.18,0.14,0.14,0.16,0.22,0,0
"Hoy, a la hora 3.00, mientras descansaba en su hogar, acompañado de algunos familiares y amigos, por causa de su enferm…",0,0,0.17,0,0,0,0.18,0,0,0,0,0,0,0,0,0.13,0,0,0,0
Con cariño para mis amigos del Cruz Azul 😘,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0.22,0,0.16,0,0.27,0,0
"Lo siento, cariño. Creo que me voy a ocupar con unas cosas.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ver la emoción en la cara de la gente, el cariño y el apoyo de todos y todas.
Hoy se fue Tabaré sí, pero tenemos en nosotr…",0,0,0.2,0,0.24,0,0,0.25,0,0.22,0.17,0,0,0.21,0,0,0,0.26,0.19,0
"Esta es la mítica le cogí hasta cariño a la captura. Cuando me paso con la fumada me dio hasta risa, la cara de tonto…",0.12,0,0.35,0.21,0.2,0.16,0.38,0,0.16,0.19,0,0,0,0.18,0.14,0.14,0.32,0,0.16,0.28
Porque ya estoy yo aquí para darte todo el cariño que te mereces,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0.18,0,0.14,0,0.22,0,0
👺 mi pupi antes no interactuabamos tanto aunque estuviéramos en el mismo gc pero ahora q hablamos te agarre mucho cariño y te quiero y admiro mucho mucho,0,0,0,0.2,0,0,0.18,0.21,0,0.19,0,0,0,0.18,0,0,0,0.21,0.16,0
😋 no somos mutis hace un montón pero agarre confianza con vos re rápido y me caes re bien interactuemos mas seguido te tengo cariño~,0.14,0,0,0,0,0,0.21,0.24,0,0,0,0.38,0,0.2,0,0,0,0,0,0
"Tener una mascota, es tener un integrante más de la familia, necesitan cuidado, cariño y atención.
""Una mascota, no es un…",0.14,0.18,0.2,0.23,0.24,0.53,0.21,0.25,0.19,0.45,0.34,0.2,0.39,0.42,0,0,0.36,0,0.19,0
Creo que te lo dice con cariño y con agradecimiento porque te ves tierna en la foto vestida de rojo y que además vives en EE.UU. un país llenos de lobos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Siento muchísimo la partida de Jaime Camil papá. Le mando un abrazo con todo el cariño a Alexia y a toda la familia.,0,0,0,0,0.2,0,0.18,0,0.16,0,0,0,0,0.18,0.14,0,0.15,0,0,0
Yo envío Reels a las personas que están en mi corazón. Es mi muestra de cariño 🌞,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cuando decimos que Emilio es el mejor artista de México, lo decimos por cariño, pq el contó que eso se lo dice una persona m…",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0.23,0,0
"Tu, , o deberían dirigir, puede que tácticamente les falte pero de menos no son faltos de carácter y cariño a la institución como los técnicos que con 4-0 salen con miedo a perder y más seguros a recibir 4 que a anotar 1.",0,0.17,0,0,0,0,0.2,0,0,0,0,0,0.18,0.19,0,0,0.17,0,0.17,0
"Cuando decimos que Emilio es el mejor artista de México, lo decimos por cariño, pq el contó que eso se lo dice una persona m…",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0.23,0,0
"Superen a sus ex y sus relaciones pasadas, no le hagan daño a una persona que te dedica tiempo y cariño sincero, nadie…",0.13,0.17,0.19,0,0,0,0,0,0.18,0.42,0.48,0,0,0.2,0,0,0.52,0.24,0.18,0.28
Como detesto que inválidos asuman que si eres fan de alguien quieres cogerte a tu fav y lo ves como tu novi@ no saben q lo que siente un fan es un cariño sin necesidad de recibir algo a cambio y no los seguimos por sus caras sino porque nos dan más ganas de vivir,0,0,0,0,0,0,0.18,0.21,0.16,0.19,0,0,0.17,0,0.14,0,0.15,0.21,0,0.27
"feliz cumpleaños vieja culia, te amo mucho weta🙈🙈 deja de envejecer mira que pa tu próximo cumpleaños te regalo un bastón weona, besos en la frente mi vida, sabi que te trato mal pero en el fondo es mi manera de demostrarte mi cariño",0.12,0,0.18,0.21,0,0.16,0.38,0,0.17,0.2,0.15,0,0,0.19,0,0.14,0,0,0,0
"Turco te ganaste el cariño y aprecio del pueblo, eso vale más ✨",0.17,0,0.25,0,0,0,0.27,0.32,0.74,0,0,0,0,0,0,0.2,0,0.34,0,0
"Tener una mascota, es tener un integrante más de la familia, necesitan cuidado, cariño y atención.
""Una mascota, no es un…",0.14,0.18,0.2,0.23,0.24,0.53,0.21,0.25,0.19,0.45,0.34,0.2,0.39,0.42,0,0,0.36,0,0.19,0
"Cuando decimos que Emilio es el mejor artista de México, lo decimos por cariño, pq el contó que eso se lo dice una persona m…",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0.23,0,0
Ay vamos 💪.. Con el Cariño de todos ustedes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jajajjaa mi amor esperate que modelare para tí cariño!,0,0.2,0.22,0,0.27,0,0,0,0,0.25,0.19,0,0,0.47,0,0.17,0,0.3,0.21,0
"La conexión entre dos personas no puede borrarse, incluso si llegan a odiarse siempre sentirán cariño en su corazón, una…",0,0,0.17,0,0,0,0,0,0,0.19,0,0,0,0.18,0,0,0,0,0.16,0.26
Con cariño para mis amigos del Cruz Azul 😘,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0.22,0,0.16,0,0.27,0,0
"Mi abrazo de despedida x está noche mi muy lindo Salbembé! me encanta q seas de palabra la prima está cerca, gracias por tu tiempo y gran cariño, a TODOS EN EL SOLAR que DIOS NOS PROTEJA Y SIGA AMANDO, pasen una linda noche, arrunchaditos así sea con el cojín",0.14,0.18,0.2,0.23,0.47,0.35,0.84,0.25,0.57,0.44,0.17,0.2,0.19,0.42,0.16,0,0.72,0.26,0.37,0.28
"Siempre le tuve cariño al Cruz Azul de México, pero para saladera nadie les gana. Adelante nomás.",0,0,0,0,0,0,0.2,0.24,0.18,0,0.16,0,0,0.2,0,0.15,0,0.48,0,0
Con cariño para mis amigos del Cruz Azul 😘,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0.22,0,0.16,0,0.27,0,0
"Con cariño, pero ahí todos esperabamos algo. En este partido, no.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Y mientras tanto en el mundo perruno, el galán Blanco pedía cariño, y llegó un nuevo amigo a visitarnos.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hoy, a la hora 3.00, mientras descansaba en su hogar, acompañado de algunos familiares y amigos, por causa de su enferm…",0,0,0.17,0,0,0,0.18,0,0,0,0,0,0,0,0,0.13,0,0,0,0
Con cariño para mis amigos del Cruz Azul 😘,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0.22,0,0.16,0,0.27,0,0
Con cariño para mis amigos del Cruz Azul 😘,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0.22,0,0.16,0,0.27,0,0
"Finalmente se va uno de los hombres más simpáticos, cariñosos y carismáticos de México. Gracias querido Jaime por tu cari…",0,0.19,0.21,0.24,0.25,0.19,0.22,0,0,0,0,0.21,0,0.22,0,0,0,0,0,0
Con cariño para mis amigos del Cruz Azul 😘,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0.22,0,0.16,0,0.27,0,0
Emocionante homenaje a Evaristo Espina. No es culpa de Zañartutito sino del cariño de la people.,0.15,0.2,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0.17,0.2,0,0,0
"Amo y le cojo mucho cariño a las personas que naturalmente son frías pero no fallan en demostrarte su amor y lealtad, a…",0.12,0.16,0.17,0,0.4,0,0,0,0,0.19,0,0,0.17,0.18,0.14,0,0,0,0.16,0.27
"Como saben, soy cero futbolero.
Por mero cariño y fé, le aposté a mis pumas a que hicieran la hazaña despues de tremen…",0,0,0,0.2,0.21,0.16,0.19,0,0.16,0.2,0.15,0,0,0.18,0,0,0.16,0,0.16,0
"LasMiseriasdelaJusticia
LasKellysdelaJusticia ..
Bravo por nuestro Decano, y todo mi cariño y respeto para nuestra comp…",0,0,0.19,0,0.23,0,0.2,0,0,0.21,0.16,0.19,0,0.4,0,0.3,0,0.24,0,0
Definitivamente hay personas que las hicieron con cariño. 💕,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yo antes me burlaba o me hacía gracia lo de cruzazulearla etc... ahora ya me da pena y tristeza hasta cariño o lastima da el equipo ya que parecen maldecidos pareciera que no hay manera de cortar esa mala racha,0,0,0,0.22,0.22,0,0,0.24,0.18,0.21,0,0.19,0,0.2,0.15,0.15,0,0.24,0.35,0.28
Mi lado tóxico es que puedo sacar a alguien de mi vida en 0.2 segundos aunque les tenga cariño xoxo.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"el cariño de una persona ""fría"" es lo más sincero que existe.",0,0.15,0.17,0,0,0,0,0,0.16,0.19,0.14,0,0,0,0,0,0.15,0,0,0
el que sea capaz de aguantarme así se lleva un regalo que vendría a ser mi cariño,0.27,0,0,0.23,0,0,0.21,0,0,0.22,0.17,0,0.19,0.21,0.16,0.15,0.18,0,0,0
te molesta el sol cariño??,0,0.15,0.17,0.39,0.2,0.15,0.18,0.21,0.16,0.19,0,0,0.16,0.18,0,0.13,0,0,0,0.26
"Con lágrimas en mi corazón lamento mucho que JC ya no seguirá luchando.
En cualquier momento parara su corazón, fue t…",0,0,0,0,0.39,0,0,0,0,0,0.14,0,0,0.18,0,0.13,0,0.21,0.31,0
Con cariño para mis amigos del Cruz Azul 😘,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0.22,0,0.16,0,0.27,0,0
Gracias por tanto cariño 💜💜Trato de responder todo pero no sé si alcanzo! Estoy muy contenta,0,0,0,0.24,0.21,0,0,0.24,0,0,0.16,0.38,0,0,0,0,0,0.23,0,0
"Mi más sentido pésame, por el sensible fallecimiento de tu señor padre te abrazo con toda mi solidaridad y cariño.",0,0,0,0,0.2,0,0.18,0,0.16,0,0,0,0,0.18,0.14,0,0.15,0,0,0
"ALERRRTA DE NUEVO VIDEO ⚠️
👉
En un rato analizamos el WestHam vs ManUtd , partido que se divi…",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gracias, Peter. El cariño y el respeto es inmenso. Agradezco tu amistad y entusiasma que seas el futuro de Venezuela.
Un abr…",0,0,0.41,0.24,0.5,0,0.66,0.26,0.39,0.46,0.17,0.42,0,0.43,0,0.16,0.19,0,0.19,0
"Como saben, soy cero futbolero.
Por mero cariño y fé, le aposté a mis pumas a que hicieran la hazaña despues de tremen…",0,0,0,0.2,0.21,0.16,0.19,0,0.16,0.2,0.15,0,0,0.18,0,0,0.16,0,0.16,0
"Tienes todo nuestro cariño y admiración y eso es lo importante, los demás que digan su camino",0,0,0,0.22,0,0,0.2,0.24,0,0.21,0,0,0,0.2,0,0,0,0.24,0.18,0
el que sea capaz de aguantarme así se lleva un regalo que vendría a ser mi cariño,0.27,0,0,0.23,0,0,0.21,0,0,0.22,0.17,0,0.19,0.21,0.16,0.15,0.18,0,0,0
"Hoy, a la hora 3.00, mientras descansaba en su hogar, acompañado de algunos familiares y amigos, por causa de su enferm…",0,0,0.17,0,0,0,0.18,0,0,0,0,0,0,0,0,0.13,0,0,0,0
"Tener una mascota, es tener un integrante más de la familia, necesitan cuidado, cariño y atención.
""Una mascota, no es un…",0.14,0.18,0.2,0.23,0.24,0.53,0.21,0.25,0.19,0.45,0.34,0.2,0.39,0.42,0,0,0.36,0,0.19,0
Con cariño para mis amigos del Cruz Azul 😘,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0.22,0,0.16,0,0.27,0,0
"Querido Jaime... Gracias por las risas, por la confianza, por el cariño, por ser incondicional conmigo... ¡Te voy a extra…",0.14,0.19,0.42,0.49,0.51,0.37,0.45,0.27,0.2,0.23,0,0.43,0,0.66,0.17,0.16,0.19,0,0,0
"Sorpresa, admiración y cariño es lo único que merecen esta clase de docentes, abogados y personas. No soy abogado todavía, pero me sumo. Así sea llevando tintos, pero, de esta iniciativa sí o sí debo y quiero hacer parte 🤩",0,0,0,0.21,0,0,0.19,0.22,0,0.19,0,0,0,0.18,0,0,0,0.21,0.16,0
"Normalicemos no querer gente de la familia. Un ser de mierda no merece tu cariño y atención, sea quién sea.",0.13,0.17,0.18,0.21,0.22,0.16,0.2,0,0,0,0,0,0,0.19,0,0.14,0,0,0,0.27
"Porque ya te cogí cariño y ya no te va a ser fácil librarte de mi, soy un parásito",0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pregunten a Ponce porque borró los comentarios a los tuits de ayer... No pudo con tanto ""cariño""? Jajajaja",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
para que yo dé cariño se necesitaaa pero miraaa MUUUCHOO dialoo que complica',0,0,0,0,0,0,0,0,0,0,0.15,0,0,0.18,0,0.14,0,0.22,0,0
tratenme bien y denme cariño que estoy mal:/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Con cariño para mis amigos del Cruz Azul 😘,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0.22,0,0.16,0,0.27,0,0
"no dejen engañar por mi actitud amenazante de ""si me ignoran les corto el cuello"" etc HALDHAKDHSK soy una persona que necesita muchos mimos y cariño la vdd:(",0,0.19,0.21,0.25,0,0.38,0.46,0,0,0.24,0,0,0.21,0.23,0.35,0,0.2,0,0.2,0.58
"lo qué pasa que sos burro y así te quedas, no puedo perder mi tiempo explicándote una y otra vez, no cariño",0.13,0,0,0,0,0,0.2,0,0,0.21,0.16,0,0,0.2,0,0,0.52,0,0.18,0.28
"Cuando decimos que Emilio es el mejor artista de México, lo decimos por cariño, pq el contó que eso se lo dice una persona m…",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0.23,0,0
Con Cruz Azul pasan cosas que verdaderamente son inexplicables. Por más que uno esté “acostumbrado” a este equipo siempre d…,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0.17,0
Si. Es con cariño. Pero tu alma no la puede percibir. No hay peras en el olmo.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Muchas gracias, Maryfer. Te mando un abrazo con mucho cariño.",0,0,0,0,0.22,0,0.2,0,0.17,0,0,0.19,0,0.19,0.15,0,0.17,0,0,0
"Voy a extrañarlo demasiado lpm, le tome tanto cariño en tan poco, no puede ser. 😭😭",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Es un día muy triste, una persona extraordinaria con un gran corazón, lo recordaremos con mucho cariño 🙏♥️ que en paz de…",0.13,0,0.18,0,0,0.16,0,0,0.17,0.2,0,0,0.18,0,0.15,0,0.33,0,0.17,0
"Tener una mascota, es tener un integrante más de la familia, necesitan cuidado, cariño y atención.
""Una mascota, no es un…",0.14,0.18,0.2,0.23,0.24,0.53,0.21,0.25,0.19,0.45,0.34,0.2,0.39,0.42,0,0,0.36,0,0.19,0
Con cariño para mis amigos del Cruz Azul 😘,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0.22,0,0.16,0,0.27,0,0
"Absolutamente nada. Perdieron el poco cariño que todavía les tenía.
No puedo apoyar un equipo con una mentalidad tan pobre. Será sangrón, pero llega un punto en el que tienes que decir hasta aquí.",0,0.16,0.17,0,0.4,0,0.19,0.22,0,0.39,0.15,0,0.17,0.18,0,0,0.16,0.43,0.16,0
¡Yo te lo mando con cariño!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hoy, a la hora 3.00, mientras descansaba en su hogar, acompañado de algunos familiares y amigos, por causa de su enferm…",0,0,0.17,0,0,0,0.18,0,0,0,0,0,0,0,0,0.13,0,0,0,0
"Felicitaciones niño, esta familia crece cada día más, y con eso el cariño que te tenemos, eres una gran personita que se m…",0.13,0,0,0.21,0.22,0,0.19,0,0,0.2,0.15,0,0,0,0,0.14,0.17,0,0,0
Con cariño para mis amigos del Cruz Azul 😘,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0.22,0,0.16,0,0.27,0,0
"La esperanza del empleo con salarios dignos vuelve junto a la 1, la lista de Correa. Gracias Gualaceo por el cariño y la…",0.29,0.19,0.21,0,0,0.19,0,0,0,0.24,0,0.43,0.21,0,0,0,0.19,0.28,0,0
Sin duda! Y recuerdo el artículo de Dworkin con cariño,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"¡Felicidades Finlandia por el 103 aniversario de su independencia!
Aquí recordamos la fecha con cariño en memoria de mi ab…",0,0.17,0.19,0,0,0.17,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0
"cariño volví hace horas, incluso te contesté a un tuit con esta cuenta",0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0
"Querido equipo
Quisiera decirles que lo acontecido el día de hoy no hace que perdamos el cariño que tenemos p…",0,0.19,0.21,0.24,0.25,0.19,0.45,0,0,0,0,0,0,0.22,0,0,0.19,0,0,0
"Como saben, soy cero futbolero.
Por mero cariño y fé, le aposté a mis pumas a que hicieran la hazaña despues de tremen…",0,0,0,0.2,0.21,0.16,0.19,0,0.16,0.2,0.15,0,0,0.18,0,0,0.16,0,0.16,0
"Que proceso tan LADILLA conocer a alguien, agarrarle cariño y al final terminar alejados.",0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0.14,0,0,0,0,0.26
"Gracias a todos nuestros colaboradores, clientes y consumidores que han compartido en sus redes sociales sus MomentosFeli …",0,0,0,0.22,0.22,0,0,0,0,0,0.16,0.19,0,0.2,0,0,0,0,0,0
"Querido Jaime... Gracias por las risas, por la confianza, por el cariño, por ser incondicional conmigo... ¡Te voy a extra…",0.14,0.19,0.42,0.49,0.51,0.37,0.45,0.27,0.2,0.23,0,0.43,0,0.66,0.17,0.16,0.19,0,0,0
"Felicitaciones niño, esta familia crece cada día más, y con eso el cariño que te tenemos, eres una gran personita que se m…",0.13,0,0,0.21,0.22,0,0.19,0,0,0.2,0.15,0,0,0,0,0.14,0.17,0,0,0
"Me da gusto eso, cariño. Yo bien, gracias:&gt;",0,0,0,0,0,0,0,0,0,0,0,0.26,0,0.28,0,0,0,0,0,0
"Se reedita mi tesis de cuando estudié cine!
Una pequeña y pretenciosa película, a la que le tengo mucho cariño y nos llevó a muchos festivales y diversas distribuciones internacionales.
🎬🇨🇱",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pancho, tienes un corazon tan grande y tu disposicion a ayudar a la gente se siente q es real y no por plata q recibes en tus trabajos, felicito a tus padres por los valores q te dieron .te tengo cariño y te veo como a un hijo y q Dios bendiga tu union con tu marido por siempre",0.12,0.16,0,0.4,0.41,0.15,0.74,0,0.32,0.39,0.15,0,0.34,0,0.14,0.27,0.16,0.44,0.32,0
Con cariño para mis amigos del Cruz Azul 😘,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0.22,0,0.16,0,0.27,0,0
"Seguimos sumando esfuerzos para mantener a nuestro Municipio de Quecholac .
Hoy pude escuchar propuestas e inquietudes de…",0,0,0,0,0,0,0,0,0,0,0.14,0,0,0.18,0,0.13,0,0.21,0,0
"Desde el fondo de nuestros corazones💙❤️💙 junto a mi esposa, hijos y nietos les deseamos salud, progreso y prosperidad pa…",0.43,0,0.21,0.49,0.25,0,0.22,0,0,0.23,0.18,0.43,0.41,0.66,0.17,0.16,0.38,0.55,0.59,0
"Demuéstrame tu tesis, no me incomoda tus dichos pues vienen de alguien infeliz e inferior, le falto cariño en su infancia,no te deseo mal pues ya bastante mal te trato la vida hasta ahora, intenta ser feliz antes del game over. Estás a tiempo",0.13,0.16,0.54,0,0,0.16,0.58,0,0.17,0.41,0.15,0,0.18,0.19,0,0,0.17,0.23,0.17,0.27
"Cuando decimos que Emilio es el mejor artista de México, lo decimos por cariño, pq el contó que eso se lo dice una persona m…",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0.23,0,0
"Camila, cariño, con todo el aprecio que te tenemos los Chairez y también yo como amante de las máquinas debo pedirte que investigues, las fuerzas G k soportan, la deshidratación, descompensación, y muchos términos que se dan en cualquier deporte debido a la conducción deportiva.",0.13,0.34,0.56,0.44,0.45,0,0,0.24,0.54,0.21,0.16,0,0,0.2,0.16,0,0.17,0,0,0
"Si aprecias a alguien del signo Géminis y quieres hacerlo sentir feliz, procura brindarle tu amistad y cariño de maner…",0,0,0.7,0.27,0.29,0.21,0.5,0.3,0.69,0.26,0.2,0,0,0.25,0,0,0.21,0,0.22,0
"Hoy y siempre, orgulloso de los colores de la historia de hace años, no la de ahora. Dan vergüenza equipo, mucha vergüenza…",0,0,0.21,0,0,0,0,0,0,0.24,0,0,0,0,0.17,0,0.19,0,0,0.29
"Hoy, a la hora 3.00, mientras descansaba en su hogar, acompañado de algunos familiares y amigos, por causa de su enferm…",0,0,0.17,0,0,0,0.18,0,0,0,0,0,0,0,0,0.13,0,0,0,0
"un abrazo con todo my cariño, no me imagino lo que estás sintiendo en este momento. No hay palabras. Te envío mi más sentido pésame. Lo único que puedo decirte es que tienes un angel más en el cielo que te cuidará a ti y tu fam de ahora en adelante. TQM 😭🥺",0.12,0,0,0,0.2,0.33,0.39,0,0.32,0,0.15,0,0,0.19,0.14,0,0.32,0,0,0
Con cariño para mis amigos del Cruz Azul 😘,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0.22,0,0.16,0,0.27,0,0
"este año. Es el album más querido de este año, ¿cierto? Nosotros trabajamos muy duro en los Estados Unidos para preparar el álbum. Y cuando salió, recibimos mucho amor y cariño, estoy muy agradecido por eso. Y ver que ganó como álbum del año, ¡lo estoy viendo ahora mismo y me +",0.43,0.56,0.41,0.96,0.75,0.55,0.66,0.26,0.8,0.92,0.52,0,0,0.87,0,0.49,0.19,0.81,0.39,0
"Seguimos en el caminar y sumando más personas para el progreso de Quecholac en el Equipo de los Poblanos.
Hoy visite el ba…",0.13,0,0,0.21,0.22,0,0,0,0,0,0.31,0.18,0.18,0.38,0.15,0.14,0,0.47,0.17,0
"Con lágrimas en mi corazón lamento mucho que JC ya no seguirá luchando.
En cualquier momento parara su corazón, fue t…",0,0,0,0,0.39,0,0,0,0,0,0.14,0,0,0.18,0,0.13,0,0.21,0.31,0
¡¡Listo!! Ya voté y me encontré con el cariño del PuebloSabioYLibre que no renuncia a su soberanía y con su voto impulsar…,0,0.15,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0
Con cariño para mis amigos del Cruz Azul 😘,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0.22,0,0.16,0,0.27,0,0
Se te nota el cariño que le tienes a y a lo que representa.. Porque mejor. O da sus proyecciones y resultados estadísticos como la ha hecho en otras ocasiones siempre a favor del Chavizmo ? Las pegaba porque sabia los resultados como Tibisay,0,0,0,0.2,0.21,0,0.19,0,0,0.2,0.15,0,0,0.19,0.14,0.14,0.16,0.22,0,0
"SagastiAsesino mi admiración, respeto y cariño a todos ustedes amigos k-popers. Especialistas en el arte del cogoteo de…",0,0,0.2,0.24,0.24,0,0.43,0.26,0,0.45,0,0.21,0,0.43,0,0.16,0,0.26,0.19,0
Hoy en las aventuras de el preciso momento en el que no encontraba un streamer o youtuber para poner con la letr…,0.13,0,0,0.21,0,0,0.2,0.23,0,0,0.15,0,0,0.19,0.15,0.14,0,0.47,0,0
Gracias por tu cariño ❤️,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0
Con cariño para mis amigos del Cruz Azul 😘,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0.22,0,0.16,0,0.27,0,0
Con cariño para mis amigos del Cruz Azul 😘,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0.22,0,0.16,0,0.27,0,0
Cariñito: que lindas orejitas que tenés. Qué comida te gusta más? la que tiene gusto a carne o a pollo? Cómo te va en el veterinario? Te gusta? Te trata con cariño? Movés la colita cuando estás contento o cuando te dan la comida?,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0.6,0,0,0,0,0,0
Con cariño para mis amigos del Cruz Azul 😘,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0.22,0,0.16,0,0.27,0,0
ño es resumir te quiero conmigo 🎶🎶,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quiero desir que si me ubiera gustado regalarte algo je si te tengo algo de cariño enserio pero por la distancia y pandemia no puede 😢,0,0,0.2,0,0,0,0.21,0,0,0,0,0,0,0.42,0,0,0,0.26,0.19,0
Con cariño para mis amigos del Cruz Azul 😘,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0.22,0,0.16,0,0.27,0,0
"por que te sacaste el heyfargancito? — es un user que le tengo muchisimo cariño, y seguro vuelva a ponermelo, pero necesitaba dejarlo por un tiempito.",0,0,0.17,0.2,0,0.15,0.19,0,0,0.19,0,0,0.17,0.18,0,0,0,0,0.16,0
"Que bonito es recordar con cariño, pero ya no con necesidad.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
