content,asertividad,autoconciencia emocional,autoestima,desarrollar y estimular a los demás,empatía,autocontrol emocional,influencia,liderazgo,optimismo,relación social,colaboración y cooperación,comprensión organizativa,conciencia crítica,desarrollo de las relaciones,tolerancia a la frustración,comunicacion asertiva,manejo de conflictos,motivación de logro,percepción y comprensión emocional,violencia
"Piñera es el presidente de Chile, aunque no lo parezca. Caminar en playa casi solitaria sin mascarilla no tiene nada de pecaminoso ni contradice los protocolos de distancia social. En los parques las familias no andan con mascarillas y mantienen mas de 20 mts con otro grupo familiar. El tema es que Piñera es una figura politica y quien más quien menos busca cuanta "" llayita "" pueda tener. Ademas el muy simplón les sigue el juego y se disculpa.",2.12,1.08,1.7,3.2,2.41,1.68,3.49,1.75,1.76,3.65,1.59,1.57,2.01,2,1.27,1.88,1.25,2.39,2.42,2.12
Entonces que no ande abriendo el ho.ci.co en contra de la población. Mas encima les pone multa....linda la wue@,0.12,0.16,0.52,0.43,0.2,0.33,1.34,0.22,0.16,0.39,0.29,0.36,0.17,0.37,0.72,0.29,0.79,0.22,0.66,0.57
"Grande señor Presidente, la gran mayoría que votamos por UD. Estamos aún por ud.",0.14,0.55,0.2,0.47,0.25,0.72,1.3,0.52,0.19,0.68,0,0,0.4,0,0.17,0,0.74,0.53,0.76,1.14
"una de las del 13% de apoyo, es difícil encontrarlas pero aun existen no estaban extinguidas",0.23,0.3,0.5,0.39,1.37,0.45,0.36,0.43,0.16,0.19,0.42,0,0.49,0.18,0,0.13,0.76,0.21,0.94,0.79
"Claro , el Primer Mandatario debe dar el ejemplo. En todo caso el diputado Castro ,emplazador , si bien es cierto que no puede mesarse los cabellos , pero si puede rasgar sus vestiduras.",0.65,0.51,0.56,0.88,0,0.17,2.02,0.48,0.54,1.27,0.48,0.19,0.74,0.6,0.93,0.3,1.03,0.24,1.06,1.38
"Este foro está infectado de zur.dos groseros, como se nota que les pagan para estar poniendo sus mensajes, siempre llenos de odio, pero ausentes de objetividad y argumentos, incluso algunos bi neuronales todavía viven a costillas de la dictadura, cuando viven y proliferan gracias a ella. Pensar que han gobernado durante 24 años y nada.",1.56,0.94,1.71,2.67,0.99,1.41,3.55,1.75,1.58,2.69,1.01,1.4,1.02,2.18,1.41,1.38,1.72,1.72,1.61,3.04
"La autoridad sanitaria dijo que “elusocorrecto de lamascarilladebe ser siempre y en todo el país. Hay excepciones, al comer, al disfrutar del mar, pero ya sea alaire libreo en espacios cerrados, elusode lamascarillaes fundamental”, reiteró. 15 nov. 2020 Ministro de Salud",0.74,0.65,1.43,1.89,0.85,0.96,1.93,1.15,0.34,1.41,1.06,1.1,1.4,1.33,0.89,1.41,0.98,0.23,0.68,1.62
"La autoridad sanitaria dijo que “el uso correcto de la mascarilla debe ser siempre y en todo el país. Hay excepciones, al comer, al disfrutar del mar, pero ya sea al aire libre o en espacios cerrados, el uso de la mascarilla es fundamental”, reiteró.15 nov. 2020 "" Ministro de Salud reafirma que uso de mascarillas y medidas .",0.73,1.11,3.15,1.85,0.83,2.04,2.83,0.9,0.82,2.17,1.19,1.61,1.55,2.05,1.15,1.66,1.28,0.22,1.65,2.41
"«El mensaje está a tu alcance, en tu boca y en tu corazón». Si declaras con tu boca que Jesús es el Señor y crees de corazón que Dios lo levantó de entre los muertos, Dios te salvará. Porque a quien cree de corazón, Dios lo da por justo; y a quien reconoce a Jesús, Dios lo salva. Pues las Escrituras afirman que «los que creen en Cristo jamás serán defraudados».",0.54,1.6,2.16,2.08,2.85,0.71,4.02,1.26,1.51,2.43,1.17,0.6,3.09,1.05,1.46,1.08,2.16,0.51,4.09,1.12
Es el Minsal el que debe dar una explicación.,0.23,0.3,0.33,0.2,0.2,0,0.18,0,0.16,0.19,0.28,0,0.16,0.18,0.14,0,0.15,0.21,0.16,0.26
"El diputado Juan Luis Castro es un imoral buscan el detalle para perjudical o molestar al presidente, socialita tenias que ser aguenao.",0.49,0.64,1.04,1.06,0.4,0.81,0.58,0.67,0.48,0.78,0.44,0.18,0.35,0.93,0.86,0.29,0.79,0.22,0.16,1.14
VAYAN A ALGUNA POBLA HABER SI ALGUIEN PESCA LA MASCARILLA ........ PURO SHOW,0.13,0,0.77,0.46,0.7,0.52,0.54,0.5,0.37,0.44,0.16,0.2,0.19,0.21,0.16,0.61,0.35,0.25,0.37,0
Las gallinas y el mar,0,0,0.2,0.27,0.44,0.21,0.24,0.26,0.35,0.45,0,0,0,0,0,0.18,0,0.24,0.19,0.37
Y QUE HACES AQUI.,0,0,0.17,0.2,0.2,0.15,0.23,0,0.16,0.37,0.14,0,0.16,0,0.14,0.13,0.15,0.21,0,0
"Se sabe que algunos de los que se avalanzaron a saludar y sacarse fotos juto a Piñera, ahora opinan que podrían haberlo contagiado con el virus, ...PERO que les agradó mucho que Piñera NO tuviera su mascarilla puesta, pórque asi ellos (sin mascarilla) pueden verse claramente AL LADO del presidente.",0.51,0.99,0.91,2.36,1.75,0.98,3.54,0.23,0.35,2.26,1.09,0.94,2.51,1.36,1.05,0.86,2.34,0.47,1.21,2.18
"Ya le perdonaron la multa a la hermana por el funeral del tio y ahora a el.Es el colmo de la llamada ""justicia ciega.",0.24,0.77,0.68,0.81,0.99,0.62,1.11,0,0.31,1.72,0.72,0.35,0.84,0.54,0.28,0.27,0.16,0.64,1.12,0.54
"PARA COBRAR MULTA HAY QUE FISCALIZAR Y ESO NO SE HIZO, ANDA A UNA POBLA, NADIE USA MASCARILLA, AGILAO",0.35,0.45,0.83,0.59,1.17,0.45,0.7,0.21,0.47,0.37,0.56,0.34,0.49,0.35,0.41,0.26,0.3,0.42,0.47,0.52
no es para tanto. Es una situación que todos en la playa en algún minuto nos hemos sacado las mascarilla para respirar. En fin...Es mas persecución que otra cosa...todo porque es el presidente.,0.59,0.62,1.2,1.81,1.01,0.77,2.03,1.1,1.28,0.58,0.15,0.35,0.84,0.36,0.56,0.4,0.78,0.65,1.29,0.79
"L a autoridad sanitaria dijo que “elusocorrecto de lamascarilladebe ser siempre y en todo el país. Hay excepciones, al comer, al disfrutar del mar, pero ya sea alaire libreo en espacios cerrados, elusode lamascarillaes fundamental”, reiteró. 15 nov. 2020 Ministro de Salud",0.87,0.64,1.25,2.1,0.85,1.12,1.92,1.37,0.34,1.61,1.21,1.28,1.58,1.33,0.88,1.41,1.14,0.23,0.68,1.62
"estamos de acuerdo, sin embargo, estoy seguro que de mil personas que están en la playa... en algún momento se sacan la mascarilla para respirar. me incluyo.",0.89,0.17,1.29,0.65,0.88,1.16,0.99,0.71,0.7,0.83,0.31,0.19,0.36,0.98,0.76,0.29,0.51,0.48,0.52,0.27
Pero no sacarse fotos cara con cara...lo tienes enchufado las 24 horas del dia?,0.23,0.6,0.66,0.39,0.59,0.3,0.54,0.21,0.47,0.37,0.28,0,0.49,0.35,0.27,0.26,0.15,0.42,0.16,0.26
"PARECIERA QUE CON PIÑERA LLEGO LA CORRUPCION E INEPTITUD, Y NO SE DAN CUENTA QUE ESTA INSTALADA DESDE EL AÑO 90 CON LOS DE IZQUIERDA Y DE DERECHA, AMBOS, EJEMPLOS HAY DOCENAS, INCREIBLE LA POCA VISION DEL CHILENO ,",0.65,1.02,1.26,1.36,1.02,0.87,2.1,0.46,0.65,0.81,0.46,0.74,1.29,0.38,0.59,0.61,0.82,0.44,1.36,3.65
"Andar sin mascarilla en la playa no debiera ser problema para nadie,...que no nos guste Piñera es asunto aparte,..hay que ser justos.",0.61,0.48,0.86,1.06,0.4,0.65,1.91,0.44,0.48,0.58,0.29,0,0.87,0.55,0.43,0.28,0.79,0.22,0.98,1.42
"Y se sacó una foto a 15 cms con una ""fans"" cómo defiendes eso awheonao?.",0.23,0.75,0.66,0.78,0.78,0.3,0.54,0.64,0.62,0.75,0.42,0.17,0.33,0.35,0.41,0.52,0.91,0.84,0.16,0.52
¿A dónde vaya tiene aficionados? ¿Y Ud andaba con la regla midiendo distancias? Qué patético.,0.35,0.15,0.66,0,0.39,0.3,0.36,0.21,0.47,1.12,0.14,0,0.49,0,0.82,0.26,0.91,0.42,0.47,0.52
"Este señor es tan disperso que se echa solo al agua todas las fallas vienen de él, nada de ejemplo a seguir, vive en una burbuja, me pregunto no hay pandemia que se lleve a ningún we.on tránsfugas sobretodo a este bufón?",1.06,0.61,1.02,1.4,1,0.46,2.56,1.31,0.8,0.38,0.43,0.7,1.33,0.72,1.26,1.34,1.24,0.43,0.48,1.59
"Para que hablar de el, tiene irreprochable conducta anterior, así que no le van ha sacar ninguna chaucha, el unico que esta sonado es el negro del clan",0.23,0.75,0.66,0.98,0.39,0.6,0.9,0.21,0.47,0.75,0.56,0.17,0.49,0.53,0.69,0.26,0.91,0.21,0.94,1.57
"La autoridad sanitaria dijo que “elusocorrecto de lamascarilladebe ser siempre y en todo el país. Hay excepciones, al comer, al disfrutar del mar, pero ya sea alaire libreo en espacios cerrados, elusode lamascarillaes fundamental”, reiteró. 15 nov. 2020 Ministro de Salud",0.74,0.65,1.43,1.89,0.85,0.96,1.93,1.15,0.34,1.41,1.06,1.1,1.4,1.33,0.89,1.41,0.98,0.23,0.68,1.62
te volviste loca,0,0,0,0,0,0,0.27,0,0.19,0,0,0,0,0,0,0,0,0,0,0.44
"Presidente, cuando vaya al baño cierre bien la puerta, no olvide que hay muchos que ni duermen para vigilarlo.",0.53,0.87,0.77,0.68,0.46,0.69,1.66,0,0.37,0.22,0,0.2,1.13,0.61,0.48,0.46,1.06,0,0.55,0
"La autoridad sanitaria dijo que “elusocorrecto de lamascarilladebe ser siempre y en todo el país. Hay excepciones, al comer, al disfrutar del mar, pero ya sea alaire libreo en espacios cerrados, elusode lamascarillaes fundamental”, reiteró. 15 nov. 2020 Ministro de Salud",0.74,0.65,1.43,1.89,0.85,0.96,1.93,1.15,0.34,1.41,1.06,1.1,1.4,1.33,0.89,1.41,0.98,0.23,0.68,1.62
"Entonces se supone que cuando se toma sol en la playa el virus no actúa, lo mismo si uno está sirviéndose algo en una fuente de soda. Señores, esto no se trata de prevención sino de control social. Esto es una dictadura sanitaria.",1.18,1.38,1.87,1.2,1.8,1.07,2.01,1.53,1.27,1.34,0.72,1.04,1,0.54,0.56,0.8,0.93,1.08,1.12,1.59
estas seguro q es una dictadura sanitaria?...sale a las calles..y ve cuanta gente anda sin mascarilla o las usan mal..le podriamos tomar foto y que sean sumariadas...eso sería igual para todos...,0.48,1.1,1.71,1.24,0.99,0.95,1.5,1.1,1.1,1.15,0.29,0.17,0.51,0.55,0.85,0.55,0.78,1.5,0.81,0.83
"La autoridad sanitaria dijo que “elusocorrecto de lamascarilladebe ser siempre y en todo el país. Hay excepciones, al comer, al disfrutar del mar, pero ya sea alaire libreo en espacios cerrados, elusode lamascarillaes fundamental”, reiteró. 15 nov. 2020 Ministro de Salud",0.74,0.65,1.43,1.89,0.85,0.96,1.93,1.15,0.34,1.41,1.06,1.1,1.4,1.33,0.89,1.41,0.98,0.23,0.68,1.62
"Cuál respuesta es peor, la de Piñera o Francisco Álvarez ??",0.43,0,0.38,0.51,0.43,0.39,0.67,0,0.34,0.43,0.65,0.39,0.4,0.2,0.32,0.51,0.17,0.23,0.36,0.68
"Yo debo tener mucho más ego que el Pdte porque varias veces me he sorprendido sin mascarilla puesta en lugares obligatorios. Ahora, ¡si me acuerdo!, llevo una nueva y de reserva, para que giles como Ud y muchos otros de este foro, no me llenen de insultos y reproches.Pero no solamente yo he estado en esa situación, porque he visto a muchos otros chilenos, olvidarse ponérselas y solo BASTA UN GESTO AMABLE, PARA RECORDÁRSELO! Y la amabilidad es gratuita, algo que tanto agrada al zurde río u no la practica.",1.57,2.37,3.26,2.49,3.38,2.54,4.15,1.98,2.37,3.67,1.02,0.35,2.75,2.93,1.7,0.84,2.2,2.37,2.76,3.07
"La autoridad sanitaria dijo que “elusocorrecto de lamascarilladebe ser siempre y en todo el país. Hay excepciones, al comer, al disfrutar del mar, pero ya sea alaire libreo en espacios cerrados, elusode lamascarillaes fundamental”, reiteró. 15 nov. 2020 Ministro de Salud",0.74,0.65,1.43,1.89,0.85,0.96,1.93,1.15,0.34,1.41,1.06,1.1,1.4,1.33,0.89,1.41,0.98,0.23,0.68,1.62
"Nietszche tenia razón: Aquí se aprecia con claridad la Moral de un Señor (magnate) y la Moral de los Esclavos (atemorizados, empobrecidos y bailando al ritmo del paso a paso) obsesionados con la igualdad (ante la ley) y la libertad.",0.74,1.29,1.43,2.31,0.85,0.96,1.92,0.69,0.51,1.61,0.3,0.55,1.05,1.52,1.03,1.13,1.14,1.38,1.01,1.35
brutos y arrastrados lametraseros.Hagan la pega,0.26,0.33,0.36,0,0.2,0.34,0,0,0,0.4,0,0,0,0.38,0.15,0.3,0,0.22,0.5,0.3
"FRANCISCO ALVARES ¿ES CURA ? LO CONFESO Y COMO DIO UNA EXPLICACION LO ""PERDONO"" Y COMO PENITENCIA TIENE QUE PASEARSE VESTIDO A TODO SOL POR UNA PLAYA NUDISTA .",0.72,0.93,0.69,1.42,1.22,0.93,2.17,0.44,1.13,1.75,1.02,0.53,0.68,1.1,0.28,0.41,0.63,1.32,0.98,1.6
Estaba leyendolas declaracionde al Ministgro RRII.y sali.,0.35,0,0.17,0.2,0.39,0.3,0.18,0.43,0.16,0,0.14,0,0.16,0.18,0.14,0.39,0.15,0.21,0,0.26
uf...si lo lamenta. gracias por tanto.,0,0.39,0.43,0.25,0.26,0.38,0.46,0,0,0.72,0,0,0,0.23,0.18,0,0.2,0,0.4,0.58
"Y ahora salen los swas a fijarse en la mascarilla del presidente. Los contagios están a la orden del día por un montón de ineptos con fiestitas privadas y demás, y ahora se hacen las blancas palomas. Lo que está claro es que Piñera está rodeado de w eones sapos.",1.38,1.2,1.99,0.78,0.78,1.19,3.58,1.07,0.78,1.68,0.14,0.85,1.14,0.89,1.64,0.66,1.37,1.9,0.79,2.88
"Póngase la mascarilla presidente ,así pasa ""pilotita"" para que no lo pifeen .",0.35,0,0.5,0.59,0.39,0.45,0.9,0.64,0.16,0.19,0.28,0.51,0.65,0,0.41,0.13,0.46,0.63,0.16,0.52
"La autoridad sanitaria dijo que “elusocorrecto de lamascarilladebe ser siempre y en todo el país. Hay excepciones, al comer, al disfrutar del mar, pero ya sea alaire libreo en espacios cerrados, elusode lamascarillaes fundamental”, reiteró. 15 nov. 2020 Ministro de Salud",0.74,0.65,1.43,1.89,0.85,0.96,1.93,1.15,0.34,1.41,1.06,1.1,1.4,1.33,0.89,1.41,0.98,0.23,0.68,1.62
"EL PSEDUO LUCROSOOO DIPUTADILLOO, QUE PRESENTE LAS EVIDENCIAS, QUE EL ACUSADO, SE LE ARBIRTIO QUE USARA MASCARILLA, Y IZO CASO OMISO, AUN PORTANTOLA Y NADA MAS Y QUE SE CURSO EN SUMARIO.",0.6,0.63,0.86,1.66,0.2,0.79,2.69,0.66,0.63,1.54,0.73,0.7,1.03,0.73,0.99,0.42,1.57,0.64,0.65,2.23
UN GILIPOLLA TOTAL ESTE OSTIA.-,0.12,0,0.17,0.2,0,0.3,0.7,0.21,0.16,0.19,0.14,0,0,0.35,0,0.26,0.15,0,0,0
"Importante noticia, para un país de mucha moral civica....",0.56,0,0.41,0.48,0.25,0.55,0.44,0.52,0.39,0,0,0.21,0.2,0.22,0,0.32,0,0.53,0,0.29
"Esto es como los que robaron IVA, se disculparon y siguen en el Congreso",0,0.17,0,0.22,0.41,0,0.4,0,0.32,0.8,0.45,0.18,0.73,0.57,0.44,0.3,0.33,0.22,0.34,0.3
"los narco terroristas de la izquierda que incendiaron la red del metro, quemaron iglesias, destruyeron gran parte de los semáforos de la capital..saquearon, vandalizaron, robaron, yque todos los viernes reúnen a combatientes con ácido en las mochilas resulta que ahora se les ocurrió armar un escándalo por una mascarilla ...jajjaja con todo respeto se los digo : váyanse a la C D S M!!!",1.34,1.28,2.41,3.15,1.2,2.25,4.56,0.66,1.27,2.53,1.17,0.35,1.56,1.84,2.56,1.27,1.11,2.16,1.96,3.67
Frio..frio..como la Matthei y la Morel dos locas de patio.. Infiltrados de las FF.EE y las FF.AA...confesos..MONTAJES como en La Araucania..,0.37,0.16,0.86,0.42,1.59,1.12,0.57,0.66,0.63,0.78,0.44,0.18,0.35,0.55,0.43,0.7,0.79,0.43,1.3,1.69
Payaso con legitimidad,0,0.3,0.17,0.2,0.2,0.15,0,0,0.16,0,0,0,0.16,0,0.14,0,0,0.42,0,0
"La autoridad sanitaria dijo que “elusocorrecto de lamascarilladebe ser siempre y en todo el país. Hay excepciones, al comer, al disfrutar del mar, pero ya sea alaire libreo en espacios cerrados, elusode lamascarillaes fundamental”, reiteró. 15 nov. 2020 Ministro de Salud",0.74,0.65,1.43,1.89,0.85,0.96,1.93,1.15,0.34,1.41,1.06,1.1,1.4,1.33,0.89,1.41,0.98,0.23,0.68,1.62
busquen pelos en huevos.....,0.16,0.21,0,0,0,0.22,0,0,0.18,0,0,0.21,0,0.22,0.17,0.2,0.19,0.24,0,0
Pinera no tiene pelos en los huev@s...lo confeso la loca Morel.,0.45,0.2,0.22,0.51,0.53,0.78,0.94,0,0.21,0.73,0.37,0.67,0,0.69,0.18,0.51,0.4,0.29,0.82,0.29
"Parece que los asesores son del PC o RD, como tan a.w.e.o.n.a.d.o, no termina de sorprendernos",0.46,0.3,0.66,1.17,0.39,0.89,1.79,0.43,0.47,0.94,0.71,0.51,0.82,0.35,0.41,0.39,0.61,0.63,1.1,0.52
Chicas calientes esperando por usted en -- XXhook.Com,0.14,0.19,0.42,0.49,0,0.19,0.22,0.8,0.4,0.23,0,0,0,0,0,0,0.19,0.27,0.2,0.29
moneda.cl,0,0,0,0,0,0.15,0,0.21,0,0.19,0,0.17,0,0,0,0,0,0,0,0
COLOR,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0.52
Payaso.,0.12,0,0.17,0.2,0.2,0.15,0,0,0.16,0,0,0,0,0.18,0,0.13,0,0.21,0,0
"La autoridad sanitaria dijo que “el usocorrecto de lamascarilladebe ser siempre y en todo el país. Hay excepciones, al comer, al disfrutar del mar, pero ya sea alaire libreo en espacios cerrados, elusode lamascarillaes fundamental”, reiteró. 15 nov. 2020 Ministro de Salud",0.62,0.64,1.43,1.68,0.85,0.96,1.73,0.92,0.34,1.41,1.06,0.91,1.23,1.33,0.74,1.27,0.82,0.23,0.68,1.62
Toma cachito de goma asi son los oportunistas .Ojala deje de ser pavarotti y se ponga mas vivaldi presidente,0.93,0.52,0.58,1.35,0.93,0.52,0.83,0.74,0.37,0.65,0.16,0.98,0.57,0.41,0.32,1.06,0.53,1.51,0.36,1.39
TEN CUIDADO CON LO QUE PIDES . OJALA QUE PIÑERA NO TE ESCUCHE Y EL DIABLO SE HAGA EL SORDO.,0.14,0.73,0.8,0.71,0.73,0.54,1.69,0.26,0.58,0.91,0,0.21,0.79,0.21,0.66,0.32,1.29,0.53,0.38,2.84
"L a autoridad sanitaria dijo que “elusocorrecto de lamascarilladebe ser siempre y en todo el país. Hay excepciones, al comer, al disfrutar del mar, pero ya sea alaire libreo en espacios cerrados, elusode lamascarillaes fundamental”, reiteró. 15 nov. 2020 Ministro de Salud",0.87,0.64,1.25,2.1,0.85,1.12,1.92,1.37,0.34,1.61,1.21,1.28,1.58,1.33,0.88,1.41,1.14,0.23,0.68,1.62
"Eso tan amorosa, ella, preparando el tercer retiro......tiki titi...",0.45,0.39,0.22,0.25,0.53,0.39,0.23,0,0.21,0.24,0.55,0,0.21,0,0.36,0,0.79,0.29,0.2,0.59
"Varias veces en la U, un profesor nos ilustraba una situacion con un contraejemplo, nos decia un 'torpe' siempre será el mejor ejemplo de un contraejemplo...... Él, piñera siempre, pero siempre será el mejor contraejemplo a seguir.... #QueSeVaiganTod@s incluido un tal pablo",1.26,1.15,1.27,1.92,0.22,0.98,1.57,1.4,0.52,1.43,0.77,0.56,1.96,0.77,0.75,1.43,1.99,1.64,1.2,1.36
"L a autoridad sanitaria dijo que “elusocorrecto de lamascarilladebe ser siempre y en todo el país. Hay excepciones, al comer, al disfrutar del mar, pero ya sea alaire libreo en espacios cerrados, elusode lamascarillaes fundamental”, reiteró. 15 nov. 2020 Ministro de Salud",0.87,0.64,1.25,2.1,0.85,1.12,1.92,1.37,0.34,1.61,1.21,1.28,1.58,1.33,0.88,1.41,1.14,0.23,0.68,1.62
"100 MILLONES DE MULTA , ( ESO ES NADA PARA ESTE SEÑOR ) , Y ESA PLATA DIRECTA A NIÑOS DEL SENAME .",0.46,0.45,0.5,0.98,0.39,0.6,0.93,0.43,0.47,0.19,0.56,0.17,0.16,0.53,0.27,0.52,0.46,0.21,0.79,1.05
Le pasa a cualquiera. Pero... Alo? Jadue? si? pspspspsps acusacion? pspsps tiratla,0.25,0.32,0.36,0.42,0.21,0.48,0.39,0,0.17,0.81,0,0,0.18,0.38,0,0.28,0.33,0,0.34,0.81
"Típico del subordinado, él es un chileno más, y es peor, el debiera dar el ejemplo y aceptar la multa o notificación",0.62,0.48,0.87,1.06,0.8,0.49,1.15,0.45,0.8,1.17,0.29,0.18,0.87,0.37,0.57,0.29,0.16,0.43,1.15,0.86
"L a autoridad sanitaria dijo que “elusocorrecto de lamascarilladebe ser siempre y en todo el país. Hay excepciones, al comer, al disfrutar del mar, pero ya sea alaire libreo en espacios cerrados, elusode lamascarillaes fundamental”, reiteró. 15 nov. 2020 Ministro de Salud",0.87,0.64,1.25,2.1,0.85,1.12,1.92,1.37,0.34,1.61,1.21,1.28,1.58,1.33,0.88,1.41,1.14,0.23,0.68,1.62
Quién es Francisco Álvarez ?,0,0,0,0,0,0,0.18,0,0,0,0.14,0,0.33,0,0.14,0,0.15,0,0,0.26
Si no se quema el pais no hay sentido,0.26,0.17,0.18,0.22,0,0,0.8,0.47,0.35,0,0.16,0.19,0.36,0,0.15,0.15,0.17,0.48,0.17,0.55
Quien es?,0,0,0,0,0,0,0.18,0,0,0,0,0,0.16,0,0.14,0,0.15,0,0,0
Obvio que el tiene que ser el primero en reconocer su error o la vulneración a los protocolos del Mundial. Digo yo.,0.49,0.48,0.17,1.06,0,0.33,2.11,0.22,0.32,0.98,0.15,0.18,0.7,0.74,0.72,0.29,0.79,0.87,0.82,0.86
"EL PROPBLEMA ES QUE EL ""BORRACHO"" VA ASEGUIR TOMANDO . UNA COPITA NADA MAS.",0,0,0.36,0.45,0.2,0,0.26,0.23,0.16,0,0.46,0,0.55,0.38,0.59,0.3,0.49,0.44,0.17,1.81
este. Señor. Que. Le. Pasa su mente no esta. En. La. Tierra esta. En su. Bolsillo,0.12,0.15,1,0,0.59,0.3,0.72,0,0,0.37,0.14,0,0.33,0.35,0.27,0.26,0.46,0.21,0.47,1.05
que lo hace especial a el?,0.12,0.3,0.17,0.39,0.2,0.3,0.54,0,0.31,0.19,0.42,0.17,0.16,0.18,0.14,0,0.15,0.21,0.16,0
"Tan poco atinado este sujeto, que hace una tan otra tontera. Con razón la izquierda destructora de chile hace lo que quiere con este monigote. Un verdadero monigote de la izquierda lo trata con un verdadero títere y hacen y deshacen con el. Con razón el país está tan mal con este payaso. Fuente: Emol.com -https://www.emol.com/noticias/Nacional/2020/12/06/1005921/Seremi-Salud-Valparaiso-Pinera-mascarilla.html",0.96,1.88,1.56,3.46,2.87,1.87,4.67,1.56,1.63,2.93,1.47,1.6,1.87,1.66,1.57,1.23,1.9,3.33,1.8,4.8
"La autoridad sanitaria dijo que “elusocorrecto de lamascarilladebe ser siempre y en todo el país. Hay excepciones, al comer, al disfrutar del mar, pero ya sea alaire libreo en espacios cerrados, elusode lamascarillaes fundamental”, reiteró. 15 nov. 2020 Ministro de Salud",0.74,0.65,1.43,1.89,0.85,0.96,1.93,1.15,0.34,1.41,1.06,1.1,1.4,1.33,0.89,1.41,0.98,0.23,0.68,1.62
"Buena buena gente
Hoy a cual de esas horas nos juntamos?",0.53,0,0,0.3,0.32,0.23,0.28,0.33,0,0.29,0.22,0.26,0.25,0.27,0,0.2,0,0.35,0,0.32
"Ya chiquillos, coordinemonos los que podamos para poder empezar a trabajar en esto y aprovechar la proxima semana para trabajar",0.38,0.33,1.1,0.86,1.53,0.16,1.97,0.7,0.69,1.03,0.47,0.37,0.72,0.39,0.3,0.29,0.5,0.47,0.69,0.54
Para ya dividir para vencer y cerrar este ramo,0.23,0,0.17,0.59,0.39,0.6,0.54,0.21,0.31,0.37,0.14,0.17,0.16,0.89,0.14,0.52,0,0.63,0.16,0.26
"Pero los que podamos este finde, reunamonos",0,0,0.17,0.39,0.2,0.3,0.54,0.21,0.16,0.19,0,0,0.33,0.18,0.14,0,0.3,0,0.31,0.52
"yo estoy hasta el dick supremo con GPI y paralelas,",0.12,0.15,0.17,0,0,0.3,0.54,0,0,0.19,0.28,0.17,0.33,0.71,0.27,0.39,0.15,0.42,0,0
El fin de semana tenemos que intentar juntarnos un poco,0,0,0.17,0.39,0.2,0.15,0.54,0,0.16,0.37,0.14,0.17,0.16,0.18,0.55,0.13,0.15,0.21,0.16,0.26
Es velda,0,0,0.17,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0
"Tambien, pero hay que ver que puntos separar cachai?",0.23,0.3,0,0.2,0.2,0,0.9,0.21,0,0.37,0.14,0,0.65,0.18,0.41,0,0.61,0.21,0,0.52
"si, pero es mas facil y comodo separar los puntos",0.17,0,0.25,0.88,0.62,0.22,0.54,0,0.25,0.28,0.63,0.77,0,0.27,0.21,0.39,0.23,0.68,0,0.63
"Igual considero que lo ideal en este caso es avanzar todos juntos, para tener ideas en todos los procesos de la creación y desarrollo del departamento",0.12,0.16,0.52,1.62,0.82,0.46,1.12,0.66,0.32,1.17,0.44,0.18,0.51,0.74,0.85,0.14,0.79,0.22,0.16,1.33
Encontre varias paginas complementarias,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26
Cómo procedemos entonces?,0.12,0.15,0,0.2,0.2,0.15,0,0,0.16,0,0.14,0.34,0,0.18,0.14,0.13,0.15,0.21,0,0
Dicho por la profe,0,0,0,0.2,0.39,0.15,0.18,0,0,0.37,0.14,0.17,0.16,0,0.27,0.13,0.15,0.21,0.16,0.26
"Exactamente, en base a lo que hemos visto en clase",0,0.15,0,0,0.2,0.15,0.54,0,0,0,0,0,0.33,0,0.14,0,0.15,0,0.16,0.26
Nuestro proyecto es crear el departamento de recursos humanos?,0.23,0,0.33,0,0.2,0.3,0.54,0.21,0.47,0,0,0,0.33,0,0.14,0.13,0.3,0,0.16,0
O sea que si no recibimos info,0.39,0,0,0.22,0.23,0.17,0.82,0.49,0.18,0,0.16,0.19,0.56,0,0.16,0.3,0.35,0.49,0.18,0.28
De hecho lo pregunte en clases por nuestro caso,0.12,0.3,0,0.2,0,0.3,0.36,0,0,0.37,0,0.17,0,0.18,0.27,0.13,0.46,0,0.31,0.79
Lo dijo el Lunes,0,0,0,0.2,0,0,0.18,0,0,0,0.14,0,0,0,0.14,0,0.15,0,0,0
Mejor pregúntale a la profe que hacer en nuestro caso que no nos dieron la ifmroqmciln,0.26,0.17,0.56,0.44,0,0.17,1.61,0.24,0.36,0.84,0.16,0.38,0.55,0.4,0.46,0.15,0.68,0.97,0.35,0.83
Estas seguro?,0,0,0,0,0.43,0.3,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0
No se si la clase pasada habrán cambiado las cosas,0,0.32,0.17,0,0,0.16,0.39,0,0.16,0.2,0,0,0,0,0.14,0,0.16,0,0.49,0.29
Ya que no me respondieron nunca la información,0,0,0,0.2,0,0.15,0.54,0,0,0.37,0,0.17,0.49,0.35,0.14,0,0.15,0,0.31,0.26
Se supone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El 14 hay que presentar,0,0,0,0,0,0,0.18,0,0,0,0,0,0.16,0,0.14,0,0.15,0,0,0
